id,text,creation_date,post_id,user_id,user_display_name,score
45763255,"Don't ask me why but now it suddenly started to work, I've not done any change to the code and I can't understand what happened. I hope I'll be able to replicate it eventually in order to share it with you all. Sorry for wasting your time",2015-02-26 10:24:08.650000 UTC,28738940,3615613,,0
4656363,I think this [answer by Alex Martelli](http://stackoverflow.com/questions/1273041/how-can-i-implement-matlabs-ismember-command-in-python/1273815#1273815) is the best you can get.,2010-11-27 11:11:05.862999 UTC,4287078,279627,,0
21304189,"The initialization code says use PA_SIMPLE_S16LE, so I don't see how pa_simple_read can return an odd number of bytes.",2013-02-28 12:25:25.213000 UTC,15135355,120261,,0
69859210,You still didn't respond to my earlier comment.  What does `x/y/z` mean?  It is not possible for x to be a divisor of y if `x>y`.,2016-12-26 07:34:27.713000 UTC,41327753,1427416,,0
53023928,"The view doesn't know about the controller implementation, only that there is an interface available to delegate to. This coupling is lose and you could easily change controllers by simply implementing the same methods.",2015-09-15 11:43:45.913000 UTC,32536619,4592298,,0
71878210,"But Sir, I have my website url as https://mywebsite.com and when client goes on this site I need to send the login.html page to the client but the url should be https://mywebsite.com. This login.html file is on S3 so that later I can use cloud front to make loading faster.",2017-02-21 10:03:18.282999 UTC,42352953,2737210,,0
6049807,You'll probably have better luck if you ask these as separate questions.,2011-03-18 17:47:05.869999 UTC,5355465,116891,,0
48527168,"Thank you so much...!!!
This is very informative and is exactly what I am looking for.
Could you please shed more lights on the implementation...
1. How the user credentials are verified b/w Gmail & the server?
Would you provide a login screen within gmail inbox? Or let the user login from another browser tab and then share that credentials with Gmail?
2. What is the API/programming model used for handling custom forms/objects inside GMail?",2015-05-13 09:56:08.286999 UTC,30067101,4864893,,0
9223838,"Sorry, saw your answer after commenting... Sorry for that! +1 for it ;-)",2011-09-29 19:45:19.256999 UTC,7595812,968454,,0
67114930,@Valentin O. check out my last edit @ this post,2016-10-07 10:51:11.673000 UTC,39912438,6757437,,0
71077923,As shown in the comment by @jwvh there is no point in checking numbers higher than the square root of `n`. It's also nice that it skips the even numbers: no point in checking them all if you are checking `2` already.,2017-01-31 03:00:43.826999 UTC,36882293,622495,,0
32539804,@NoufalIbrahim: The OP is doing just that; the wording is just rather poorly choosen.,2014-02-04 08:39:59.792999 UTC,21547527,100297,,0
19616071,"@user1765876, yeah, that's the point. A *link* is supposed to point the user to another page.",2013-01-04 15:55:48.980000 UTC,14159639,493122,,0
69398641,it just returns: Numeric,2016-12-12 08:56:23.140000 UTC,41095663,7283539,,0
11056735,"@Eren Ersonmez no, do you think that will help?",2012-01-13 14:15:27.259999 UTC,8255273,382135,,0
55047046,It's won't work at least if responder is UITableViewCell (http://stackoverflow.com/a/24343989/95060).,2015-11-10 18:02:44.697000 UTC,14135456,95060,,0
40224109,@Nieksa following links may give you some Idea how to achieve that  https://www.simple-talk.com/dotnet/visual-studio/getting-started-with-setup-projects/            https://www.simple-talk.com/dotnet/visual-studio/visual-studio-setup---projects-and-custom-actions/,2014-09-08 16:22:47.640000 UTC,25723825,3964051,,0
37717257,"I might be wrong, but we didnt prepare request header object manually it is generated from stub classes. If I should prepare request with required parameter then please tell me how to prepare request object form my service.",2014-06-24 12:37:09.387000 UTC,24386005,2086650,,0
28786972,"The above code will handle that. Once you switch to sub window which is your popup. Pick the webelements and fill in your email id, password and submit. Then switch back to your parent window.",2013-10-17 05:14:43.536999 UTC,19409121,1392498,,0
4158388,"Notice that this book is a lot about vectors, and not a lot about trigonometry, and that is the right way to go. Newtonian physics is by far described best using vectors. You will probably need a little trigonometry as well, but only the basic stuff.",2010-10-10 22:16:40.566999 UTC,3790539,305545,,1
31877696,Why not just pass the key to your anonymous function?,2014-01-16 22:44:57.132999 UTC,21174431,2647503,,0
28056702,"OK updated the source and the tool works under XE2, emailed the updates to Primoz.",2013-09-24 21:21:53.437000 UTC,18988568,650492,,0
8767090,"The best way of attempting this is through:

ToggleButton btn = new ToggleButton(this);

btn.setTextOn(string value);

btn.setTextOff(string value);",2011-09-02 08:48:32.032999 UTC,7279976,788511,,1
33240845,"Agreed, it's O(n) for memory.",2014-02-21 18:50:25.842999 UTC,21942720,3295442,,0
38950817,And what _did_ you intend to do?,2014-07-30 17:04:36.950000 UTC,25042705,1741125,,0
19704580,"If you want a specific answer please give us a specific question including code. We are here to help, not write ridiculously huge scripts from scratch. Also what is your method of displaying an ""alert notification"" we need to at least know the context script to be able to write something that would work with your program.",2013-01-08 06:36:21.410000 UTC,14209419,1407020,,1
48936685,"why does length.rb `require ""./test.rb""`?",2015-05-24 16:34:20.546999 UTC,30425491,1493379,,1
20563417,"so where do I declare this Global.stage = stage; ? I added the rest of the script in the as file as you wrote but it diplays the error  ""acces of undefined property texx""",2013-02-05 09:01:22.490000 UTC,14703169,1857431,,0
2766238,"In fact, for storing image data it's probably advisable to use ""alter table ... alter column ... set storage external"" to force out-of-line storage all the time and disable compression.",2010-04-29 13:57:04.960000 UTC,2737538,85134,,0
56646452,"Good, i will try. Thx :)",2015-12-24 12:03:40.617000 UTC,34452469,5659665,,0
39100457,"Oh, sorry. I fixed it.",2014-08-04 15:47:59.200000 UTC,25122549,2650759,,0
47080616,You want to do something like this.....if blank go to login page otherwise directly at homepage.     Is it,2015-04-05 14:19:52.753000 UTC,29457385,2822130,,0
25177450,You shouldn't need a procedure based on what you're describing. Sounds like you're wanting to start with group 1 and then include the rows for group 2 that aren't already counted then include the rows for group 3 that aren't already counted. In that order of precedence.,2013-06-27 19:26:38.617000 UTC,17329603,300242,,0
42294530,I can't reproduce the problem. See [SQL Fiddle](http://sqlfiddle.com/#!8/041b9/1).,2014-11-11 14:55:57.806999 UTC,26862410,1316440,,0
11120970,"The `BlockingCollection` mentioned above may do the trick there. It's either something like that, or actually writing your own thread scheduler or something. I'm guessing you probably don't want to be doing that.",2012-01-17 11:44:04.923000 UTC,8882052,1001520,,0
56938775,see also: https://stackoverflow.com/questions/34498562 for dealing with null values.  Also note that `filterNotNull()` method is available on Kotlin collections that let's you eliminate the `null` values if desired or convert to a list that is no longer capable of having nulls.,2016-01-04 17:39:42.746999 UTC,34594975,3679676,,3
59519419,This probably can help: http://www.codeproject.com/Articles/463508/NET-CLR-Injection-Modify-IL-Code-during-Run-time,2016-03-11 01:37:28.546999 UTC,35930067,3909293,,0
17443008,"EDIT: heh, sorry about that. Perhaps you need to escape the html that is going into the second input's value?",2012-10-14 13:53:20.667000 UTC,12882855,1726343,,0
20269690,@user1932603 It's better to show your menu css code. but try to find your menu css class that has `filter:` and remove it.,2013-01-26 06:26:01.730000 UTC,14522616,944948,,0
40949296,"@javadotnetcoder: yes, `JTable` uses [*Class Literals as Runtime-Type Tokens*](http://docs.oracle.com/javase/tutorial/extra/generics/literals.html) to associate a data type with a custom renderer.",2014-09-30 17:42:33.183000 UTC,26122074,230513,,1
40041389,You can make an ajax call to the server. But the method would have to have `public static void...` signature and `[WebMethod]` attribute.,2014-09-02 17:08:09.726999 UTC,25628440,1082327,,0
23912623,"That sounds reasonable, can't argue with your logic! Thanks for the thought.",2013-05-18 22:18:50.233000 UTC,16388500,2352604,,0
57986801,You are welcome.,2016-02-01 14:53:16.142999 UTC,35117493,4672848,,0
70551124,A function in boost::compute is applied to a single vector element. What you are probably looking for is a custom kernel.,2017-01-16 13:02:27.430000 UTC,41674508,996848,,0
521327,"thanks for bothering to answer but you explicitly ignored my instructions in the question - I don't care about language opinions, just want some facts about mobile development.",2009-04-02 10:10:40.450000 UTC,708504,53870,,0
5758701,@Amir: I think you're confused what the responsibilities of a front controller are. It is not intented to change the request whenever the destination doesn't exist. That was where the question which you linked was all about. The current question concerns a front controller. Read my answer on this question to learn more about the front controller: http://stackoverflow.com/questions/3541077/design-patterns-web-based-applications/,2011-02-27 11:51:01.132999 UTC,5112320,157882,,0
16271990,"for the renderer to increase it's size. Well, I just found out that select on a list item does trigger another cycle, which would account for two cycles in total. Now I just have to find out what causes the third one. Cause if three is normal, than that's ok, I just don't want to waste performance by lousy code that triggers unnecessary validation cycles.",2012-08-28 13:01:07.707000 UTC,12159320,1069487,,0
28360728,Sadiq's changes implemented: http://jsfiddle.net/tarris/DFHWd/241/,2013-10-03 22:45:17.839999 UTC,19170359,269061,,1
23011696,"@dr.mo Trying to use the deleted class by its full namespace path, it looks like it's ready to work and successfully rebuilt.  However, the code is very much not there in the other project, which has since been rebuilt and manually re-referenced.",2013-04-19 20:41:33.039999 UTC,16112789,826620,,0
2800271,"The error message presumably has a lot more information.  What is given isn't enough to help you out, but as there doesn't appear to be a 'MyShell' object in what you've given, the problem is somewhere else.  Maybe you didn't install the software correctly, or maybe it has dependencies that haven't been met.  It's impossible to say with the information that's been provided.",2010-05-04 17:44:01.892999 UTC,2767607,65845,,6
67374320,@Umakant Mane do you see my code on jsfiddle?,2016-10-14 17:48:34.346999 UTC,40048199,4667114,,0
54705250,shell extensions are dll's correct?,2015-11-01 05:23:58.329999 UTC,1634717,4678048,,0
35322263,"Sorry, all this is new to me. Could you go into more detail?",2014-04-16 11:20:20.157000 UTC,23096877,839639,,0
53562981,"@user1926477 It would be very helpful and appreciated if you could post your solution as an answer to this question, so others in the future can benefit from it :)  +1 for the question!",2015-09-30 11:57:24.349999 UTC,30694732,4078718,,0
25236381,This link: http://jsfiddle.net/acdcjunior/sYk4E/2/,2013-06-29 20:22:01.312999 UTC,17384245,1850609,,0
23878980,Updated to include Android version (4.2.2). I don't recall this particular bug surfacing before when this device was running ICS.,2013-05-17 13:45:04.806999 UTC,16541589,516126,,0
42325448,Only with VBA. See this http://stackoverflow.com/questions/4471884/turn-a-string-formula-into-a-real-formula,2014-11-12 10:58:57.697000 UTC,26885033,2983632,,0
45189223,"Not really, what you are trying to do is one of the issues which `std::vector` solves. Are you working through a book or is this for a class? If it's a book, I'd just use `std::vector` and be done with it, if it's for a class, I'd ask for clarification with regards to the assignment operator.",2015-02-10 10:13:01.552999 UTC,28428604,496161,,1
